CustomerID,Age,Gender,TenureMonths,MonthlyCharges,TotalCharges,SupportCalls,SatisfactionScore,ContractType,PaymentMethod,InternetUsageGB,AnnualIncome,Region,Churn
CUST100799,44.0,Male,29,73.66,2040.03,4,3,Month-to-Month,UPI,119.76,140924.45,South,0
CUST100800,18.0,Female,55,82.29,4689.47,4,4,Month-to-Month,Net Banking,69.95,124805.47,North,0
CUST100801,39.0,Male,4,111.32,316.01,2,3,One Year,UPI,46.23,69929.8,West,0
CUST100802,38.0,Male,18,55.98,,2,1,One Year,UPI,55.11,51319.71,South,1
CUST100803,18.0,Male,40,91.24,3693.86,3,3,Month-to-Month,UPI,53.97,48412.35,South,0
CUST100804,41.0,Male,61,138.94,8461.71,2,3,One Year,UPI,108.46,28552.73,East,1
CUST100805,36.0,Male,28,82.21,2295.47,1,2,Month-to-Month,Debit Card,60.01,35358.08,South,0
CUST100806,42.0,Male,16,97.22,1580.81,2,3,Month-to-Month,Debit Card,83.1,40696.93,West,0
CUST100807,27.0,Male,31,116.65,3576.8,0,3,Two Year,Debit Card,121.99,42434.61,North,0
CUST100808,32.0,Male,7,48.46,431.3,0,3,One Year,Credit Card,88.66,41071.96,East,0
CUST100809,26.0,Male,33,68.3,2220.71,4,4,Two Year,Credit Card,89.48,86930.59,East,0
CUST100810,26.0,Male,29,45.68,1243.34,3,2,Two Year,Net Banking,184.3,51623.41,North,0
CUST100811,34.0,Female,27,94.03,2556.76,1,2,Month-to-Month,Net Banking,46.17,36800.61,West,0
CUST100812,49.0,Other,24,30.29,773.55,4,3,Month-to-Month,Debit Card,59.73,36619.97,North,0
CUST100813,36.0,Male,3,97.6,434.01,3,4,Month-to-Month,Net Banking,77.15,19690.71,West,0
CUST100814,29.0,Male,28,83.29,2358.99,2,3,Month-to-Month,Credit Card,93.57,26730.45,South,0
CUST100815,47.0,Male,9,99.66,960.53,2,3,Month-to-Month,UPI,43.25,86147.1,North,1
CUST100816,18.0,Female,38,67.32,2498.33,3,2,One Year,UPI,89.21,28085.52,West,0
CUST100817,45.0,Male,17,82.54,1425.18,1,3,Month-to-Month,Credit Card,49.66,36141.6,North,0
CUST100818,47.0,Female,23,34.36,884.17,0,2,Month-to-Month,Net Banking,450.0,43270.7,South,0
CUST100819,47.0,Male,7,86.27,558.76,2,4,Two Year,Credit Card,76.24,76583.34,North,0
CUST100820,34.0,Female,10,113.83,1193.12,1,1,Month-to-Month,Debit Card,36.58,18000.0,East,0
CUST100821,32.0,Female,9,85.69,670.26,1,5,Month-to-Month,UPI,61.56,69846.39,West,0
CUST100822,18.0,Female,19,63.14,1174.69,2,5,Month-to-Month,UPI,103.57,41154.57,East,0
CUST100823,49.0,Male,14,58.37,922.12,1,3,Month-to-Month,UPI,138.65,99366.56,South,0
CUST100824,33.0,Male,39,45.68,1603.7,2,4,Two Year,UPI,127.38,19955.27,West,1
CUST100825,41.0,Male,8,95.91,911.91,0,5,Month-to-Month,Net Banking,64.16,65305.95,South,0
CUST100826,34.0,Male,39,20.0,825.02,3,4,Month-to-Month,Net Banking,73.45,44326.2,South,0
CUST100827,50.0,Male,16,37.55,521.86,1,5,Month-to-Month,UPI,111.12,30134.35,North,0
CUST100828,49.0,Female,14,62.45,959.0,1,4,One Year,UPI,65.78,65064.78,East,0
CUST100829,49.0,Female,14,76.62,923.26,2,4,Two Year,Debit Card,80.76,52049.56,South,0
CUST100830,,Male,35,86.05,2960.42,2,4,Month-to-Month,UPI,23.66,35193.03,North,0
CUST100831,43.0,Female,18,87.07,1586.4,1,2,Month-to-Month,UPI,35.97,38486.59,North,1
CUST100832,43.0,Male,16,65.94,1046.41,3,4,One Year,Net Banking,101.24,132774.31,East,0
CUST100833,32.0,Male,21,94.28,2078.91,3,3,One Year,Debit Card,38.02,69824.26,South,0
CUST100834,35.0,Female,23,84.33,1928.59,2,5,Month-to-Month,UPI,81.98,54466.77,East,0
CUST100835,43.0,Other,7,97.78,775.18,0,5,Month-to-Month,UPI,34.36,38640.45,North,1
CUST100836,43.0,Female,11,64.9,782.17,0,4,Two Year,UPI,52.81,74323.38,East,0
CUST100837,37.0,Female,18,86.08,1493.43,2,4,Two Year,Credit Card,64.19,29834.43,South,0
CUST100838,35.0,Male,49,73.54,3503.67,3,2,Month-to-Month,Net Banking,65.43,58289.3,North,0
CUST100839,40.0,Male,69,78.68,5335.39,2,5,One Year,Debit Card,51.97,18562.31,East,0
CUST100840,39.0,Female,28,69.32,1846.8,2,3,Month-to-Month,Credit Card,70.21,57905.6,West,0
CUST100841,39.0,Female,10,67.6,694.18,2,3,Month-to-Month,Net Banking,30.87,34596.23,West,1
CUST100842,51.0,Male,21,84.6,1762.33,2,4,One Year,Debit Card,41.44,28342.93,West,0
CUST100843,,Male,17,80.05,1427.64,1,4,Two Year,Debit Card,77.63,25896.65,West,0
CUST100844,40.0,Female,13,,770.56,3,3,Two Year,Net Banking,80.67,40489.26,South,0
CUST100845,32.0,Female,23,116.64,2737.38,5,3,Month-to-Month,Credit Card,56.86,87960.88,East,0
CUST100846,40.0,Male,9,86.17,651.72,0,2,Month-to-Month,Net Banking,92.39,42431.63,East,0
CUST100847,41.0,Male,38,83.13,3334.03,1,3,One Year,Net Banking,113.99,75759.51,West,0
CUST100848,34.0,Male,15,85.45,1197.62,0,4,Month-to-Month,UPI,42.53,128661.98,West,0
CUST100849,40.0,Female,25,51.37,1328.09,2,2,Two Year,Net Banking,22.11,79245.3,West,0
CUST100850,46.0,Male,58,85.33,5048.84,3,4,One Year,UPI,54.12,117606.61,South,0
CUST100851,51.0,Female,70,69.61,4952.98,3,3,One Year,,129.83,118500.56,North,0
CUST100852,42.0,Male,72,103.98,7450.46,2,1,One Year,Net Banking,120.23,57130.88,North,0
CUST100853,50.0,Male,41,89.24,,3,4,Month-to-Month,Net Banking,57.3,22280.12,West,0
CUST100854,29.0,Male,60,98.58,5758.3,2,5,Month-to-Month,UPI,179.96,88488.39,North,0
CUST100855,,Female,34,65.89,2277.95,3,3,Month-to-Month,Credit Card,71.41,38170.15,North,0
CUST100856,31.0,Female,40,48.0,1828.01,3,4,One Year,UPI,106.38,53232.35,North,0
CUST100857,30.0,Male,6,51.39,319.17,1,3,Month-to-Month,Credit Card,70.05,56547.67,West,1
CUST100858,21.0,Male,20,80.83,1620.17,3,4,Month-to-Month,Debit Card,136.73,61777.85,East,0
CUST100859,24.0,Female,45,90.79,4173.6,0,4,Month-to-Month,Credit Card,213.09,36003.28,East,0
CUST100860,29.0,Male,48,70.04,3338.25,1,3,One Year,UPI,,159035.88,North,0
CUST100861,37.0,Other,4,70.5,237.34,3,4,Two Year,Debit Card,96.79,38535.12,North,0
CUST100862,20.0,Female,31,50.42,1569.79,3,3,Month-to-Month,Net Banking,38.68,36557.54,East,0
CUST100863,37.0,Female,28,80.31,2359.47,0,3,Month-to-Month,Credit Card,347.69,54521.17,South,0
CUST100864,27.0,Male,18,74.32,1177.62,0,3,Month-to-Month,Debit Card,47.75,61351.89,South,0
CUST100865,31.0,Male,30,59.97,1720.55,0,4,One Year,Debit Card,71.72,61571.92,South,0
CUST100866,44.0,Female,15,53.29,810.16,2,4,Month-to-Month,UPI,81.28,30946.85,West,0
CUST100867,44.0,Male,69,62.55,4338.36,0,2,Month-to-Month,Debit Card,34.35,119504.93,North,0
CUST100868,61.0,Female,69,73.41,5087.14,2,4,One Year,Net Banking,34.07,57749.27,East,0
CUST100869,49.0,Female,40,73.07,2711.46,1,1,Month-to-Month,Credit Card,21.4,42650.35,South,0
CUST100870,29.0,Female,37,104.41,4003.81,2,4,Two Year,Net Banking,95.35,59233.42,North,0
CUST100871,22.0,Male,11,83.46,1013.09,0,2,Month-to-Month,UPI,38.73,28960.19,West,0
CUST100872,48.0,Female,35,54.73,1949.97,1,2,One Year,Credit Card,36.37,23239.68,East,0
CUST100873,18.0,Male,58,107.7,6138.76,0,3,Month-to-Month,Credit Card,67.5,74724.94,North,0
CUST100874,,Male,5,77.15,482.26,2,3,Month-to-Month,Net Banking,43.37,113321.56,South,1
CUST100875,35.0,Other,37,,2969.2,1,2,One Year,Credit Card,56.97,18000.0,East,1
CUST100876,50.0,Male,21,32.46,717.4,0,4,Month-to-Month,UPI,96.81,86470.57,West,0
CUST100877,61.0,Female,12,88.99,1081.29,0,4,Month-to-Month,UPI,212.22,18972.3,West,0
CUST100878,51.0,Female,11,299.55884169122237,1038.3,0,3,One Year,UPI,53.06,61560.08,East,0
CUST100879,32.0,Female,66,69.67,4711.03,2,3,Month-to-Month,Debit Card,71.07,51342.79,North,0
CUST100880,41.0,Male,43,88.73,3892.16,1,2,Month-to-Month,Net Banking,93.19,24807.33,East,0
CUST100881,54.0,Female,20,62.35,1169.17,4,2,Two Year,UPI,79.73,54794.11,East,0
CUST100882,25.0,Female,6,79.98,509.13,2,3,One Year,Debit Card,27.81,22647.85,West,0
CUST100883,43.0,Female,22,46.8,1055.01,0,5,Month-to-Month,Debit Card,207.16,105605.41,East,0
CUST100884,26.0,Female,8,66.16,604.08,5,3,Month-to-Month,Debit Card,182.49,82092.63,North,0
CUST100885,46.0,Female,25,61.82,,1,3,One Year,UPI,140.9,31657.98,North,0
CUST100886,39.0,Male,38,67.57,2600.59,3,2,Month-to-Month,UPI,70.08,53464.47,South,0
CUST100887,,Female,66,66.8,4294.58,3,2,One Year,UPI,35.37,28441.88,North,0
CUST100888,50.0,Female,27,39.07,1124.34,1,4,Month-to-Month,UPI,73.58,50960.8,North,0
CUST100889,32.0,Female,24,64.98,1710.63,1,4,Month-to-Month,UPI,63.29,,East,0
CUST100890,31.0,Male,21,85.49,1718.46,2,3,Month-to-Month,Debit Card,127.5,34463.81,North,0
CUST100891,46.0,Male,22,73.55,1692.21,1,3,Month-to-Month,Net Banking,22.47,47430.06,West,1
CUST100892,41.0,Male,47,114.72,5329.55,2,2,Month-to-Month,Debit Card,58.73,82211.17,East,0
CUST100893,23.0,Male,43,89.3,3759.06,3,3,Month-to-Month,UPI,49.64,,South,1
CUST100894,52.0,Male,20,60.83,1171.94,0,3,Month-to-Month,Credit Card,42.64,114951.28,West,0
CUST100895,47.0,Female,27,47.4,1004.58,0,4,Month-to-Month,Debit Card,63.02,84495.19,North,0
CUST100896,47.0,Female,29,67.49,,1,3,Month-to-Month,Debit Card,75.15,48553.04,East,0
CUST100897,48.0,Female,35,71.27,2499.17,4,4,Month-to-Month,Debit Card,42.54,25630.72,North,0
CUST100898,43.0,Male,25,65.18,1664.51,2,2,Month-to-Month,UPI,58.89,46762.37,East,0
CUST100899,47.0,Male,17,80.01,1254.96,1,4,Month-to-Month,UPI,28.09,72932.14,East,0
CUST100900,41.0,Female,17,35.23,663.41,6,4,One Year,Net Banking,52.53,50681.53,North,0
CUST100901,40.0,Female,12,75.49,809.88,1,4,One Year,UPI,90.56,30779.93,West,0
CUST100902,39.0,Female,13,94.99,1278.84,1,4,Month-to-Month,Debit Card,52.06,40152.15,South,0
CUST100903,33.0,Male,26,59.45,1458.4,1,4,Two Year,UPI,35.25,23200.83,South,0
CUST100904,30.0,Male,38,95.33,3538.51,3,3,One Year,Credit Card,71.05,21548.16,North,0
CUST100905,41.0,Male,11,76.17,921.78,1,2,One Year,UPI,56.83,27104.35,South,0
CUST100906,37.0,Female,43,94.19,3843.74,0,3,Month-to-Month,Credit Card,20.46,25047.54,West,0
CUST100907,47.0,Male,17,98.11,,3,3,Two Year,UPI,33.48,73524.41,South,0
CUST100908,51.0,Male,9,37.34,327.24,3,3,Month-to-Month,UPI,38.65,73568.63,West,0
CUST100909,34.0,Male,36,99.76,3651.7,4,4,One Year,Debit Card,72.91,48132.96,North,0
CUST100910,60.0,Female,40,44.06,1617.66,4,3,Month-to-Month,Net Banking,42.62,48427.2,North,0
CUST100911,48.0,Male,23,50.79,1136.32,4,4,Month-to-Month,Debit Card,47.59,110508.49,West,0
CUST100912,60.0,Female,30,100.47,2949.29,4,3,One Year,Credit Card,193.76,172557.4,West,0
CUST100913,18.0,Male,19,67.0,1170.82,5,5,Month-to-Month,UPI,27.54,81949.86,East,0
CUST100914,26.0,Male,36,76.83,2788.93,2,4,Month-to-Month,UPI,34.6,67811.67,West,0
CUST100915,43.0,Male,8,55.89,464.06,1,3,Month-to-Month,UPI,70.86,53951.74,East,0
CUST100916,35.0,Other,25,76.71,1994.45,1,3,One Year,Debit Card,289.12,32839.67,South,0
CUST100917,,Female,15,79.23,1130.8,0,5,Month-to-Month,Credit Card,90.32,49005.17,South,0
CUST100918,36.0,Male,72,73.08,5213.26,1,3,One Year,UPI,98.94,21568.81,North,0
CUST100919,37.0,Female,8,60.28,443.89,2,4,Two Year,Debit Card,61.9,60647.49,West,0
CUST100920,40.0,Female,4,82.59,223.09,2,4,Two Year,Debit Card,56.82,40936.48,South,0
CUST100921,31.0,Female,23,54.11,1221.23,4,5,Two Year,Credit Card,136.0,59826.87,East,0
CUST100922,41.0,Male,42,78.64,3327.34,1,2,Month-to-Month,Credit Card,86.44,34189.22,West,0
CUST100923,43.0,Female,70,84.76,5798.46,2,2,One Year,Net Banking,97.85,72839.05,South,0
CUST100924,44.0,Female,32,89.45,2856.64,4,1,One Year,UPI,104.23,31899.71,East,1
CUST100925,25.0,Female,34,66.4,2175.65,1,3,Month-to-Month,Credit Card,104.31,29652.58,North,0
CUST100926,35.0,Male,70,81.13,5613.11,1,4,One Year,,108.74,42007.39,East,0
CUST100927,37.0,Male,29,75.21,2192.29,1,3,One Year,UPI,32.27,44383.9,East,0
CUST100928,52.0,Female,10,46.85,533.59,2,3,Month-to-Month,Debit Card,58.82,81191.28,North,0
CUST100929,25.0,Female,66,47.79,,2,3,One Year,Debit Card,75.51,48969.21,South,0
CUST100930,18.0,Female,13,79.62,1192.44,3,4,Month-to-Month,Credit Card,25.88,56388.59,South,0
CUST100931,18.0,Male,28,60.73,1737.23,1,3,One Year,Debit Card,52.99,46666.17,East,0
CUST100932,42.0,Male,15,65.4,1090.42,1,4,Month-to-Month,Net Banking,82.66,23426.57,East,0
CUST100933,40.0,Female,19,87.04,1464.76,1,3,Two Year,Net Banking,193.15,67065.55,West,0
CUST100934,53.0,Female,11,92.58,,1,3,Month-to-Month,UPI,58.33,48781.85,South,0
CUST100935,23.0,Male,8,70.08,559.61,1,4,One Year,Credit Card,62.53,30035.13,South,0
CUST100936,24.0,Male,12,29.56,257.65,2,4,Month-to-Month,Debit Card,30.59,18000.0,North,0
CUST100937,41.0,Male,72,60.87,4430.85,3,3,Two Year,Debit Card,49.37,47922.71,South,0
CUST100938,34.0,Female,19,58.06,972.36,5,3,Month-to-Month,UPI,56.15,87916.44,South,0
CUST100939,66.0,Male,20,95.95,1831.63,4,5,One Year,Net Banking,135.35,30732.67,West,0
CUST100940,43.0,Female,26,28.38,807.47,1,3,One Year,UPI,115.42,68837.51,West,0
CUST100941,41.0,Male,19,91.19,1607.5,1,3,Month-to-Month,UPI,102.98,45808.63,East,0
CUST100942,50.0,Female,41,52.16,2148.45,3,3,Month-to-Month,Debit Card,141.64,32995.62,West,0
CUST100943,47.0,Female,7,58.05,336.2,5,4,Two Year,Debit Card,29.76,55270.43,West,0
CUST100944,31.0,Female,39,70.61,2779.3,6,5,One Year,Debit Card,106.67,61049.55,North,0
CUST100945,21.0,Male,15,56.84,812.92,1,4,Month-to-Month,Credit Card,144.78,45605.81,West,0
CUST100946,59.0,Female,5,89.89,458.4,2,4,Month-to-Month,UPI,102.61,58869.13,South,1
CUST100947,38.0,Male,21,80.43,1739.86,4,5,Month-to-Month,Credit Card,78.97,30996.34,North,0
CUST100948,20.0,Male,20,70.7,1372.88,2,2,Month-to-Month,Debit Card,52.84,,North,0
CUST100949,23.0,Male,17,20.0,188.12,1,4,Two Year,UPI,60.59,36883.11,South,0
CUST100950,28.0,Male,9,80.02,804.18,0,5,One Year,Credit Card,144.31,47871.99,West,0
CUST100951,52.0,Male,9,58.8,639.74,0,3,Month-to-Month,Credit Card,,56561.9,North,0
CUST100952,18.0,Female,14,91.01,1417.04,2,3,Month-to-Month,Net Banking,42.54,50603.87,North,0
CUST100953,46.0,Female,28,68.58,1986.62,0,3,Month-to-Month,UPI,88.32,81086.87,East,0
CUST100954,54.0,Male,7,44.58,366.26,2,5,Month-to-Month,Credit Card,44.12,36967.91,North,0
CUST100955,48.0,Male,23,61.83,1298.95,2,4,Month-to-Month,Credit Card,69.29,39440.8,North,0
CUST100956,75.0,Male,56,79.87,4294.57,6,2,Month-to-Month,Debit Card,39.56,26583.6,North,0
CUST100957,,Male,40,79.45,3148.43,1,4,Month-to-Month,Net Banking,146.61,23099.6,West,0
CUST100958,37.0,Male,13,65.68,858.73,2,4,Month-to-Month,UPI,56.32,80379.14,West,0
CUST100959,20.0,Female,45,72.39,3241.45,1,5,Month-to-Month,Debit Card,143.13,18000.0,South,0
CUST100960,24.0,Male,19,85.21,1602.76,2,2,Month-to-Month,Credit Card,74.43,68612.21,East,0
CUST100961,21.0,Female,10,114.48,1280.56,2,4,Month-to-Month,UPI,29.37,31405.18,North,0
CUST100962,44.0,Male,4,51.8,104.39,2,4,Month-to-Month,UPI,84.13,46884.18,West,0
CUST100963,32.0,Male,9,33.02,286.69,3,2,Two Year,UPI,104.19,39389.35,South,0
CUST100964,22.0,Female,13,77.48,954.12,3,5,One Year,Debit Card,46.06,35803.18,North,0
CUST100965,49.0,Female,28,57.43,1593.25,0,4,Month-to-Month,Net Banking,192.27,37533.11,North,0
CUST100966,35.0,Female,5,101.32,546.55,1,3,One Year,Debit Card,87.19,32901.61,West,0
CUST100967,44.0,Male,1,94.49,49.6,4,3,Month-to-Month,Net Banking,25.26,43319.35,North,0
CUST100968,40.0,Male,72,73.6,5301.89,2,4,One Year,Credit Card,153.51,65860.57,West,0
CUST100969,25.0,Female,18,80.16,1420.26,3,4,One Year,Net Banking,47.5,73288.77,North,0
CUST100970,34.0,Male,49,49.01,2339.17,3,3,Month-to-Month,Debit Card,50.5,65697.6,East,0
CUST100971,31.0,Female,10,72.13,712.67,2,1,One Year,UPI,62.58,40488.37,East,1
CUST100972,51.0,Female,16,61.81,1145.55,3,2,One Year,Debit Card,41.93,45572.3,East,1
CUST100973,23.0,Female,50,123.96,6300.92,0,4,One Year,UPI,171.52,25665.01,North,0
CUST100974,43.0,Female,26,53.83,1394.96,0,4,Month-to-Month,Credit Card,16.64,94714.86,South,0
CUST100975,40.0,Male,72,82.71,5984.6,4,2,Month-to-Month,UPI,49.82,28075.65,South,0
CUST100976,44.0,Female,14,77.87,1040.96,3,3,Two Year,UPI,45.99,23340.21,West,1
CUST100977,47.0,Male,12,20.0,111.01,3,4,Two Year,Credit Card,132.59,61640.77,North,0
CUST100978,36.0,Male,59,71.46,4241.62,2,4,Month-to-Month,UPI,45.01,61888.5,South,0
CUST100979,33.0,Female,11,73.3,724.73,1,1,Two Year,,52.52,33306.44,North,0
CUST100980,24.0,Female,12,104.59,1266.8,1,4,Month-to-Month,UPI,59.15,,East,0
CUST100981,54.0,Male,59,54.58,3162.07,3,4,One Year,UPI,24.44,97128.84,South,0
CUST100982,45.0,Male,55,104.26,5631.58,2,5,Month-to-Month,UPI,89.32,68775.01,South,0
CUST100983,45.0,Female,58,78.61,4497.32,1,3,Month-to-Month,Credit Card,64.65,34254.93,East,0
CUST100984,34.0,Male,22,94.02,2154.8,3,3,One Year,Credit Card,113.39,96757.75,West,0
CUST100985,45.0,Female,26,69.96,1907.27,1,3,Month-to-Month,Credit Card,116.66,39885.54,North,0
CUST100986,38.0,Female,33,79.16,2663.57,0,4,Month-to-Month,UPI,100.96,40027.89,West,0
CUST100987,41.0,Male,23,85.69,2052.18,1,5,Month-to-Month,UPI,125.81,101574.98,West,0
CUST100988,43.0,Male,7,50.52,329.38,1,4,Month-to-Month,,48.88,36020.45,East,0
CUST100989,31.0,Female,28,76.66,2138.22,2,4,Month-to-Month,Net Banking,24.14,35733.53,East,0
CUST100990,32.0,Male,28,54.01,1546.52,2,5,One Year,UPI,348.77,51964.21,West,0
CUST100991,40.0,Male,5,105.44,465.94,4,5,One Year,UPI,22.51,88960.64,West,0
CUST100992,56.0,Female,32,43.51,1429.04,1,3,Month-to-Month,UPI,51.02,47237.25,North,0
CUST100993,43.0,Male,18,114.19,2083.09,1,4,Month-to-Month,UPI,105.95,31260.36,North,0
CUST100994,42.0,Female,30,61.7,1855.14,2,4,One Year,UPI,,54905.92,West,0
CUST100995,62.0,Male,29,42.76,1184.55,2,3,Month-to-Month,Credit Card,57.87,51869.8,North,0
CUST100996,30.0,Male,15,77.53,1211.87,0,3,Month-to-Month,UPI,160.95,,North,0
CUST100997,38.0,Female,3,34.69,83.11,2,3,Month-to-Month,Debit Card,92.0,18400.35,South,0
CUST100998,51.0,,15,70.65,949.68,4,1,One Year,Debit Card,51.16,86470.06,South,1
CUST100999,50.0,Female,6,83.71,495.98,1,3,Month-to-Month,Net Banking,71.08,276803.45,East,1
CUST101000,47.0,Female,72,49.33,3624.26,2,4,One Year,UPI,95.83,35368.16,South,0
CUST101001,52.0,Male,13,49.56,522.06,3,5,Two Year,Net Banking,,24650.26,North,0
CUST101002,33.0,Female,39,85.85,3492.97,4,5,Month-to-Month,Credit Card,193.03,34331.63,East,0
CUST101003,26.0,Male,24,56.19,1303.63,4,3,Month-to-Month,Debit Card,106.22,76819.03,South,0
CUST101004,22.0,Female,31,,3683.31,1,4,Two Year,Credit Card,52.1,60755.55,East,0
CUST101005,44.0,Female,28,86.74,2366.85,2,3,Month-to-Month,Credit Card,52.12,40769.47,North,0
CUST101006,23.0,Female,6,43.1,133.55,3,2,One Year,Credit Card,37.76,40881.81,North,0
CUST101007,35.0,Female,7,76.42,513.52,2,2,Month-to-Month,UPI,78.11,45518.63,East,0
CUST101008,27.0,Male,37,76.75,2830.73,2,3,Month-to-Month,Credit Card,118.18,37674.76,North,0
CUST101009,27.0,Male,31,41.46,1248.07,1,3,Month-to-Month,UPI,105.56,43746.52,West,0
CUST101010,39.0,Female,17,67.58,1310.24,1,4,One Year,UPI,63.78,42584.86,North,0
CUST101011,33.0,Female,16,74.37,1144.41,7,3,One Year,Debit Card,24.69,81546.48,East,0
CUST101012,,Female,12,83.99,1126.33,2,4,Month-to-Month,Debit Card,58.39,75350.43,North,0
CUST101013,45.0,Female,14,45.55,661.6,1,4,Month-to-Month,Net Banking,84.45,39418.59,East,0
CUST101014,24.0,Female,5,85.88,338.22,1,3,Month-to-Month,UPI,33.25,50629.52,East,0
CUST101015,40.0,Female,2,45.41,20.0,3,3,Month-to-Month,UPI,260.5,47357.55,South,0
CUST101016,22.0,Male,22,88.06,1803.38,2,4,Two Year,Debit Card,108.49,27288.28,West,0
CUST101017,51.0,Female,27,64.13,1791.11,1,5,Two Year,UPI,163.84,47710.47,West,1
CUST101018,58.0,Female,2,100.62,155.37,1,5,Month-to-Month,Net Banking,50.94,72772.01,East,0
CUST101019,39.0,Female,22,69.78,1639.03,1,3,Month-to-Month,Debit Card,57.89,45131.44,West,0
CUST101020,55.0,Male,7,49.83,380.67,5,4,Month-to-Month,Credit Card,28.49,45985.44,South,0
CUST101021,50.0,Female,66,62.46,4001.47,1,4,Month-to-Month,Credit Card,,36929.76,South,0
CUST101022,18.0,Female,10,59.84,631.83,1,5,Month-to-Month,Debit Card,51.72,38928.12,East,0
CUST101023,40.0,Male,9,64.67,606.37,1,3,Month-to-Month,UPI,63.46,49528.3,West,0
CUST101024,31.0,Male,15,85.06,1349.21,0,4,One Year,Debit Card,132.82,87272.31,South,1
CUST101025,38.0,Female,56,55.59,3208.12,2,3,Month-to-Month,Debit Card,163.09,58330.64,West,0
CUST101026,34.0,Male,36,88.63,3128.27,1,3,Month-to-Month,UPI,69.6,49167.38,West,1
CUST101027,29.0,Male,55,44.62,2376.37,2,3,Two Year,Debit Card,70.08,40926.61,West,0
CUST101028,36.0,Male,29,67.82,1935.18,3,3,One Year,UPI,68.96,27085.71,South,0
CUST101029,28.0,Female,23,71.72,1631.11,0,4,Two Year,UPI,54.66,22678.83,East,0
CUST101030,24.0,Female,18,85.68,1499.55,0,3,Month-to-Month,Net Banking,31.42,43236.24,North,0
CUST101031,41.0,Male,19,87.22,1680.98,2,2,One Year,UPI,93.0,53993.28,North,1
CUST101032,23.0,Male,14,70.76,,0,4,Two Year,UPI,31.02,27674.68,North,0
CUST101033,31.0,Female,42,,4031.87,2,4,Two Year,UPI,77.14,30103.0,South,0
CUST101034,21.0,Male,7,73.77,456.51,2,2,Month-to-Month,Net Banking,134.87,74598.23,North,0
CUST101035,24.0,Female,18,88.57,1520.85,4,2,Month-to-Month,,9.3,99421.75,West,1
CUST101036,46.0,Female,43,86.55,3674.9,2,3,Two Year,UPI,94.42,47376.35,South,0
CUST101037,32.0,Female,17,100.19,1768.31,2,4,One Year,UPI,40.48,43891.35,South,0
CUST101038,47.0,Male,24,50.15,1312.73,1,3,Month-to-Month,Credit Card,103.35,55384.43,South,0
CUST101039,31.0,Female,15,95.67,1566.26,4,1,Month-to-Month,Net Banking,50.07,46964.08,West,1
CUST101040,19.0,Female,31,62.85,1811.75,1,4,Month-to-Month,UPI,33.39,39708.27,South,1
CUST101041,59.0,Female,1,62.84,20.0,4,3,Month-to-Month,Net Banking,28.17,30044.72,South,0
CUST101042,55.0,Male,64,96.31,6167.86,4,2,Month-to-Month,Debit Card,89.15,84928.3,West,1
CUST101043,51.0,Male,15,28.47,379.61,2,4,One Year,Net Banking,94.99,65298.58,South,0
CUST101044,53.0,Female,18,60.82,1183.31,1,4,Two Year,UPI,114.83,56064.73,West,0
CUST101045,33.0,Male,40,88.62,3522.9,2,4,Two Year,Credit Card,231.27,97100.41,North,0
CUST101046,20.0,Male,18,65.25,1054.06,0,4,Month-to-Month,UPI,66.59,28640.14,North,1
CUST101047,35.0,Female,61,49.43,2884.47,3,3,One Year,Credit Card,45.4,47789.52,East,0
CUST101048,49.0,Male,8,64.19,473.03,3,5,Month-to-Month,Net Banking,148.09,45539.06,North,0
CUST101049,24.0,Female,34,72.96,2420.92,2,5,Two Year,UPI,154.77,57567.01,West,0
CUST101050,50.0,Male,33,96.29,3076.97,2,4,One Year,UPI,83.55,33856.43,West,0
CUST101051,40.0,Female,53,85.0,4499.26,4,5,Month-to-Month,Credit Card,33.04,48289.39,South,0
CUST101052,48.0,Female,48,81.64,3978.54,1,4,Month-to-Month,UPI,183.42,35476.29,South,0
CUST101053,19.0,Male,12,82.42,1086.58,2,4,Two Year,Net Banking,29.31,37654.0,East,0
CUST101054,38.0,Other,45,109.18,4817.94,1,3,Two Year,UPI,58.28,67122.93,North,0
CUST101055,39.0,Male,50,64.57,3173.76,0,2,Month-to-Month,Net Banking,74.0,84340.77,West,0
CUST101056,46.0,Female,17,84.44,1480.82,1,3,Month-to-Month,Net Banking,17.87,27991.67,South,0
CUST101057,35.0,Male,72,35.44,2490.04,0,2,One Year,Credit Card,89.25,107567.55,East,0
CUST101058,42.0,Female,17,35.84,692.62,5,5,One Year,UPI,77.75,121151.98,North,0
CUST101059,19.0,Female,51,78.75,4266.49,1,3,One Year,UPI,71.89,78590.73,East,0
CUST101060,43.0,Male,8,97.98,694.27,1,1,Month-to-Month,Net Banking,87.59,24306.4,East,0
CUST101061,35.0,Female,25,53.93,1566.07,2,4,Month-to-Month,Debit Card,46.04,70362.44,East,0
CUST101062,45.0,Male,25,89.56,2094.09,1,4,One Year,Credit Card,64.86,46946.88,West,0
CUST101063,49.0,Female,27,84.85,2360.64,2,3,One Year,UPI,46.31,31064.08,South,1
CUST101064,42.0,Female,14,89.36,1275.51,3,2,Month-to-Month,UPI,37.7,53535.21,North,0
CUST101065,18.0,Female,44,64.46,2746.74,1,4,One Year,UPI,104.14,62588.7,South,0
